bins	query	target_gene	gene_name	bins phylum	bins abundance
KW1-S15_72	KW1-S15_72_cg358_10	merA	MerA	Proteobacteria	0.309811747
KW1-S15_132	KW1-S15_132_cg436_17	merA	MerA	Proteobacteria	0.139503802
KW1-S15_132	KW1-S15_132_cg651_4	merA	MerA	Proteobacteria	0.139503802
KW1-S15_132	KW1-S15_132_cg675_3	merA	MerA	Proteobacteria	0.139503802
KW1-S05_110	KW1-S05_110_cg43_1	merA	MerA	Proteobacteria	0.213011789
KW1-S05_110	KW1-S05_110_cg271_5	merA	MerA	Proteobacteria	0.213011789
KW1-S05_110	KW1-S05_110_cg271_8	merA	MerA	Proteobacteria	0.213011789
KW1-S08_128	KW1-S08_128_cg63_5	merA	MerA	Proteobacteria	0.997859153
KW1-S21_189	KW1-S21_189_cg39_11	merA	MerA	Proteobacteria	0.150738168
KW1-S21_189	KW1-S21_189_cg395_2	merA	MerA	Proteobacteria	0.150738168
KW1-S21_189	KW1-S21_189_cg662_10	merA	MerA	Proteobacteria	0.150738168
KW1-S15_137	KW1-S15_137_cg94_5	merA	MerA	Proteobacteria	0.217595933
KW1-S15_137	KW1-S15_137_cg460_4	merA	MerA	Proteobacteria	0.217595933
KW1-S11_24	KW1-S11_24_cg57_1	merA	MerA	SAR324	0.305641044
KW1-S11_24	KW1-S11_24_cg99_1	merA	MerA	SAR324	0.305641044
KW1-S11_89	KW1-S11_89_cg32_2	merA	MerA	Acidobacteriota	0.093538324
KW1-S11_125	KW1-S11_125_cg142_8	merA	MerA	Proteobacteria	0.278560031
KW1-S21_27	KW1-S21_27_cg193_1	merA	MerA	Proteobacteria	0.145856161
KW1-S21_27	KW1-S21_27_cg482_4	merA	MerA	Proteobacteria	0.145856161
KW1-S21_27	KW1-S21_27_cg550_5	merA	MerA	Proteobacteria	0.145856161
KW1-S21_27	KW1-S21_27_cg564_1	merA	MerA	Proteobacteria	0.145856161
KW1-S08_229	KW1-S08_229_cg28_11	merA	MerA	SAR324	0.071125272
KW1-S08_229	KW1-S08_229_cg156_4	merA	MerA	SAR324	0.071125272
KW1-S15_183	KW1-S15_183_cg87_8	merA	MerA	Acidobacteriota	0.102070713
KW1-S15_183	KW1-S15_183_cg167_3	merA	MerA	Acidobacteriota	0.102070713
KW1-S21_144	KW1-S21_144_cg5_7	merA	MerA	SAR324	0.075586438
KW1-S21_144	KW1-S21_144_cg6_4	merA	MerA	SAR324	0.075586438
KW1-S21_144	KW1-S21_144_cg112_2	merA	MerA	SAR324	0.075586438
A5-S04_200	A5-S04_200_cg68_3	merA	MerA	Proteobacteria	0.945031543
KW1-S08_251	KW1-S08_251_cg142_2	merA	MerA	Acidobacteriota	0.218893764
KW1-S21_231	KW1-S21_231_cg53_11	merA	MerA	Proteobacteria	0.225042987
KW1-S21_231	KW1-S21_231_cg430_3	merA	MerA	Proteobacteria	0.225042987
KW1-S21_231	KW1-S21_231_cg486_4	merA	MerA	Proteobacteria	0.225042987
KW1-S08_46	KW1-S08_46_cg393_1	merA	MerA	Proteobacteria	0.135284126
KW1-S08_46	KW1-S08_46_cg414_2	merA	MerA	Proteobacteria	0.135284126
KW1-S15_112	KW1-S15_112_cg637_2	merA	MerA	Latescibacterota	0.19547142
KW1-S05_124	KW1-S05_124_cg25_2	merA	MerA	SAR324	0.294255926
KW1-S05_124	KW1-S05_124_cg164_1	merA	MerA	SAR324	0.294255926
KW1-S05_124	KW1-S05_124_cg293_2	merA	MerA	SAR324	0.294255926
KW1-S11_180	KW1-S11_180_cg251_6	merA	MerA	Acidobacteriota	0.421277266
KW1-S15_75	KW1-S15_75_cg82_3	merA	MerA	Proteobacteria	0.266347046
KW1-S15_75	KW1-S15_75_cg163_4	merA	MerA	Proteobacteria	0.266347046
KW1-S15_16	KW1-S15_16_cg52_27	merA	MerA	Proteobacteria	0.483535993
KW1-S21_160	KW1-S21_160_cg19_10	merA	MerA	Acidobacteriota	0.088854504
KW1-S21_160	KW1-S21_160_cg368_2	merA	MerA	Acidobacteriota	0.088854504
KW1-S08_155	KW1-S08_155_cg171_2	merA	MerA	Proteobacteria	6.149914314
KW1-S08_155	KW1-S08_155_cg317_4	merA	MerA	Proteobacteria	6.149914314
KW1-S15_266	KW1-S15_266_cg70_1	merA	MerA	Desulfobacterota_D	0.43531638
KW1-S11_120	KW1-S11_120_cg106_14	merA	MerA	Proteobacteria	0.34623938
KW1-S11_120	KW1-S11_120_cg107_62	merA	MerA	Proteobacteria	0.34623938
KW1-S08_192	KW1-S08_192_cg146_6	merA	MerA	Desulfobacterota_B	0.271533373
KW1-S08_192	KW1-S08_192_cg364_4	merA	MerA	Desulfobacterota_B	0.271533373
KW1-S11_146	KW1-S11_146_cg69_5	merA	MerA	Proteobacteria	2.729152986
KW1-S11_146	KW1-S11_146_cg141_6	merA	MerA	Proteobacteria	2.729152986
KW1-S11_146	KW1-S11_146_cg168_1	merA	MerA	Proteobacteria	2.729152986
KW1-S05_77	KW1-S05_77_cg373_3	merA	MerA	Proteobacteria	0.200084434
A5-S04_33	A5-S04_33_cg48_6	merA	MerA	Proteobacteria	0.31651019
A5-S04_33	A5-S04_33_cg407_4	merA	MerA	Proteobacteria	0.31651019
A5-S03_163	A5-S03_163_cg6_1	merA	MerA	Proteobacteria	0.58112905
A5-S03_163	A5-S03_163_cg66_3	merA	MerA	Proteobacteria	0.58112905
KW1-S15_115	KW1-S15_115_cg15_2	merA	MerA	Krumholzibacteriota	0.188126221
A5-S03_100	A5-S03_100_cg25_10	merA	MerA	Proteobacteria	0.5208484
A5-S03_100	A5-S03_100_cg33_2	merA	MerA	Proteobacteria	0.5208484
KW1-S21_123	KW1-S21_123_cg206_2	merA	MerA	Gemmatimonadota	0.183671597
KW1-S11_15	KW1-S11_15_cg266_3	merA	MerA	SAR324	0.076138432
KW1-S11_15	KW1-S11_15_cg503_15	merA	MerA	SAR324	0.076138432
KW1-S21_6	KW1-S21_6_cg167_4	merA	MerA	Desulfobacterota_B	0.807535986
KW1-S21_6	KW1-S21_6_cg173_4	merA	MerA	Desulfobacterota_B	0.807535986
A5-S04_79	A5-S04_79_cg134_4	merA	MerA	Proteobacteria	0.318607914
A5-S04_114	A5-S04_114_cg25_5	merA	MerA	Proteobacteria	0.645045786
A5-S04_114	A5-S04_114_cg120_5	merA	MerA	Proteobacteria	0.645045786
A5-S03_93	A5-S03_93_cg214_19	merA	MerA	Acidobacteriota	0.441840494
KW1-S15_41	KW1-S15_41_cg22_3	merA	MerA	Myxococcota_A	0.21241194
KW1-S05_85	KW1-S05_85_cg279_3	merA	MerA	Proteobacteria	0.349193537
KW1-S15_96	KW1-S15_96_cg126_3	merA	MerA	Proteobacteria	0.211919719
KW1-S15_96	KW1-S15_96_cg339_5	merA	MerA	Proteobacteria	0.211919719
KW1-S08_280	KW1-S08_280_cg56_7	merA	MerA	Myxococcota_A	0.242426154
KW1-S15_149	KW1-S15_149_cg96_1	merA	MerA	Proteobacteria	0.160014541
KW1-S15_149	KW1-S15_149_cg111_10	merA	MerA	Proteobacteria	0.160014541
KW1-S15_149	KW1-S15_149_cg406_6	merA	MerA	Proteobacteria	0.160014541
KW1-S15_149	KW1-S15_149_cg480_1	merA	MerA	Proteobacteria	0.160014541
KW1-S15_149	KW1-S15_149_cg575_1	merA	MerA	Proteobacteria	0.160014541
KW1-S15_197	KW1-S15_197_cg304_2	merA	MerA	Acidobacteriota	0.464666561
A5-S03_156	A5-S03_156_cg425_1	merA	MerA	Proteobacteria	0.294276124
KW1-S08_198	KW1-S08_198_cg174_3	merA	MerA	Proteobacteria	0.388910899
KW1-S08_198	KW1-S08_198_cg184_2	merA	MerA	Proteobacteria	0.388910899
KW1-S15_306	KW1-S15_306_cg328_5	merA	MerA	KSB1	0.271841916
KW1-S05_108	KW1-S05_108_cg78_5	merA	MerA	Chloroflexota	0.277928309
KW1-S11_42	KW1-S11_42_cg112_4	merA	MerA	Actinobacteriota	0.327662699
A5-S03_18	A5-S03_18_cg447_11	merA	MerA	Myxococcota_A	0.260539826
A5-S03_18	A5-S03_18_cg451_2	merA	MerA	Myxococcota_A	0.260539826
KW1-S08_89	KW1-S08_89_cg392_4	merA	MerA	Proteobacteria	0.256331371
KW1-S08_89	KW1-S08_89_cg607_5	merA	MerA	Proteobacteria	0.256331371
KW1-S21_115	KW1-S21_115_cg502_3	merA	MerA	Proteobacteria	0.395452669
KW1-S15_117	KW1-S15_117_cg346_10	merA	MerA	SAR324	0.078088514
KW1-S15_117	KW1-S15_117_cg381_5	merA	MerA	SAR324	0.078088514
KW1-S08_144	KW1-S08_144_cg288_1	merA	MerA	Planctomycetota	0.139729227
A5-S03_23	A5-S03_23_cg191_9	merA	MerA	SAR324	0.074032541
A5-S03_23	A5-S03_23_cg257_1	merA	MerA	SAR324	0.074032541
KW1-S11_87	KW1-S11_87_cg265_1	merA	MerA	Gemmatimonadota	0.335534167
KW1-S11_18	KW1-S11_18_cg413_3	merA	MerA	Proteobacteria	4.191198671
KW1-S08_62	KW1-S08_62_cg5_12	merA	MerA	Proteobacteria	0.217866324
KW1-S08_62	KW1-S08_62_cg196_4	merA	MerA	Proteobacteria	0.217866324
KW1-S05_82	KW1-S05_82_cg44_22	merA	MerA	Proteobacteria	1.940370957
KW1-S05_12	KW1-S05_12_cg139_31	merA	MerA	Proteobacteria	0.508929817
A5-S04_155	A5-S04_155_cg82_18	merA	MerA	Proteobacteria	0.488820379
KW1-S08_24	KW1-S08_24_cg66_1	merA	MerA	Verrucomicrobiota	0.1502044
KW1-S08_24	KW1-S08_24_cg110_4	merA	MerA	Verrucomicrobiota	0.1502044
KW1-S08_24	KW1-S08_24_cg555_6	merA	MerA	Verrucomicrobiota	0.1502044
KW1-S21_82	KW1-S21_82_cg146_4	merA	MerA	Proteobacteria	0.247573133
KW1-S08_12	KW1-S08_12_cg79_9	merA	MerA	Proteobacteria	0.44676975
KW1-S11_156	KW1-S11_156_cg213_9	merA	MerA	Acidobacteriota	0.230362164
KW1-S21_168	KW1-S21_168_cg655_7	merA	MerA	Tectomicrobia	0.197764756
KW1-S05_53	KW1-S05_53_cg133_5	merA	MerA	Proteobacteria	0.162283196
KW1-S05_53	KW1-S05_53_cg200_1	merA	MerA	Proteobacteria	0.162283196
KW1-S08_133	KW1-S08_133_cg32_42	merA	MerA	Bacteroidota	0.370033516
KW1-S08_17	KW1-S08_17_cg153_1	merA	MerA	Proteobacteria	0.159164767
KW1-S15_293	KW1-S15_293_cg94_6	merA	MerA	Proteobacteria	2.563677914
KW1-S05_58	KW1-S05_58_cg96_2	merA	MerA	Proteobacteria	0.230811317
KW1-S05_58	KW1-S05_58_cg116_17	merA	MerA	Proteobacteria	0.230811317
A5-S04_105	A5-S04_105_cg79_6	merA	MerA	Proteobacteria	0.196605762
A5-S04_105	A5-S04_105_cg201_1	merA	MerA	Proteobacteria	0.196605762
A5-S04_75	A5-S04_75_cg28_8	merA	MerA	Actinobacteriota	0.290472767
A5-S03_104	A5-S03_104_cg88_3	merA	MerA	Desulfobacterota_B	0.964189563
A5-S03_104	A5-S03_104_cg210_2	merA	MerA	Desulfobacterota_B	0.964189563
KW1-S15_72	KW1-S15_72_cg155_3	merA	MerA	Proteobacteria	0.309811747
A5-S03_71	A5-S03_71_cg52_34	merA	MerA	Methylomirabilota	1.237084743
KW1-S11_109	KW1-S11_109_cg98_3	merA	MerA	Desulfobacterota_D	0.41297887
A5-S04_77	A5-S04_77_cg119_5	merA	MerA	SAR324	0.072210886
KW1-S15_8	KW1-S15_8_cg41_5	merA	MerA	Proteobacteria	0.503847403
KW1-S21_138	KW1-S21_138_cg149_5	merA	MerA	Proteobacteria	0.538949973
KW1-S05_127	KW1-S05_127_cg220_8	merA	MerA	Desulfobacterota_B	0.923471411
KW1-S05_141	KW1-S05_141_cg83_6	merA	MerA	SAR324	0.076622328
KW1-S11_176	KW1-S11_176_cg174_9	merA	MerA	Proteobacteria	0.49031732
A5-S04_119	A5-S04_119_cg142_7	merA	MerA	Desulfobacterota_B	0.92977853
KW1-S11_24	KW1-S11_24_cg279_1	merA	MerA	SAR324	0.305641044
A5-S03_4	A5-S03_4_cg51_3	merA	MerA	Desulfobacterota_D	0.41339651
KW1-S05_148	KW1-S05_148_cg74_1	merA	MerA	Desulfobacterota_D	0.425532171
KW1-S08_186	KW1-S08_186_cg303_7	merA	MerA	Proteobacteria	0.599157071
KW1-S08_229	KW1-S08_229_cg10_1	merA	MerA	SAR324	0.071125272
KW1-S08_229	KW1-S08_229_cg396_4	merA	MerA	SAR324	0.071125272
KW1-S21_144	KW1-S21_144_cg8_6	merA	MerA	SAR324	0.075586438
KW1-S21_144	KW1-S21_144_cg225_3	merA	MerA	SAR324	0.075586438
KW1-S15_266	KW1-S15_266_cg98_8	merA	MerA	Desulfobacterota_D	0.43531638
KW1-S11_120	KW1-S11_120_cg48_3	merA	MerA	Proteobacteria	0.34623938
A5-S04_30	A5-S04_30_cg238_7	merA	MerA	Nitrospinota	0.8136465
A5-S04_30	A5-S04_30_cg240_3	merA	MerA	Nitrospinota	0.8136465
KW1-S11_103	KW1-S11_103_cg241_2	merA	MerA	Acidobacteriota	0.234421643
A5-S04_125	A5-S04_125_cg1_11	merA	MerA	Nitrospinota	0.915304349
A5-S04_125	A5-S04_125_cg24_7	merA	MerA	Nitrospinota	0.915304349
KW1-S11_15	KW1-S11_15_cg192_11	merA	MerA	SAR324	0.076138432
A5-S04_22	A5-S04_22_cg37_1	merA	MerA	Desulfobacterota_D	0.40288394
KW1-S08_226	KW1-S08_226_cg62_4	merA	MerA	Desulfobacterota_D	0.402511216
KW1-S15_197	KW1-S15_197_cg79_3	merA	MerA	Acidobacteriota	0.464666561
KW1-S15_117	KW1-S15_117_cg3_2	merA	MerA	SAR324	0.078088514
KW1-S15_117	KW1-S15_117_cg337_26	merA	MerA	SAR324	0.078088514
A5-S03_23	A5-S03_23_cg405_2	merA	MerA	SAR324	0.074032541
KW1-S05_82	KW1-S05_82_cg165_14	merA	MerA	Proteobacteria	1.940370957
A5-S04_155	A5-S04_155_cg235_6	merA	MerA	Proteobacteria	0.488820379
KW1-S21_196	KW1-S21_196_cg245_13	merA	MerA	Acidobacteriota	0.480650736
KW1-S08_236	KW1-S08_236_cg294_5	merA	MerA	Bacteroidota	0.220492649
KW1-S08_236	KW1-S08_236_cg328_7	merA	MerA	Bacteroidota	0.220492649
KW1-S15_200	KW1-S15_200_cg714_2	merA	MerA	Planctomycetota	0.198235249
KW1-S15_267	KW1-S15_267_cg34_1	merA	MerA	Myxococcota	0.183219153
KW1-S15_97	KW1-S15_97_cg39_6	merA	MerA	Planctomycetota	0.046552284
KW1-S15_14	KW1-S15_14_cg391_1	merA	MerA	Planctomycetota	0.207537474
KW1-S08_200	KW1-S08_200_cg215_1	merA	MerA	Planctomycetota	0.292582826
KW1-S08_134	KW1-S08_134_cg258_3	merA	MerA	Planctomycetota	0.255114961
A5-S03_121	A5-S03_121_cg259_2	merA	MerA	Planctomycetota	0.255972063
KW1-S15_112	KW1-S15_112_cg358_2	merA	MerA	Latescibacterota	0.19547142
KW1-S15_31	KW1-S15_31_cg109_1	merA	MerA	Planctomycetota	0.283034669
KW1-S08_192	KW1-S08_192_cg503_6	merA	MerA	Desulfobacterota_B	0.271533373
KW1-S15_2	KW1-S15_2_cg66_25	merA	MerA	Bacteroidota	0.25881706
KW1-S11_163	KW1-S11_163_cg273_4	merA	MerA	Planctomycetota	0.306985803
KW1-S05_126	KW1-S05_126_cg105_1	merA	MerA	Planctomycetota	0.311407144
KW1-S05_108	KW1-S05_108_cg134_4	merA	MerA	Chloroflexota	0.277928309
KW1-S21_104	KW1-S21_104_cg418_2	merA	MerA	Planctomycetota	0.204372717
KW1-S21_168	KW1-S21_168_cg236_21	merA	MerA	Tectomicrobia	0.197764756
KW1-S21_168	KW1-S21_168_cg272_7	merA	MerA	Tectomicrobia	0.197764756
A5-S04_136	A5-S04_136_cg41_4	merA	MerA	Chloroflexota	0.302968297
KW1-S21_174	KW1-S21_174_cg175_3	merA	MerA	Planctomycetota	0.300195743
KW1-S15_135	KW1-S15_135_cg60_1	merA	MerA	Proteobacteria	0.224710204
KW1-S21_242	KW1-S21_242_cg200_2	merA	MerA	Proteobacteria	0.231691679
KW1-S11_109	KW1-S11_109_cg159_6	merA	MerA	Desulfobacterota_D	0.41297887
KW1-S15_187	KW1-S15_187_cg380_3	merA	MerA	Myxococcota_A	0.32033485
A5-S03_33	A5-S03_33_cg201_3	merA	MerA	Proteobacteria	0.21222155
A5-S03_29	A5-S03_29_cg497_3	merA	MerA	Proteobacteria	5.912903529
KW1-S15_8	KW1-S15_8_cg307_3	merA	MerA	Proteobacteria	0.503847403
KW1-S21_141	KW1-S21_141_cg306_4	merA	MerA	Proteobacteria	0.65511743
KW1-S21_141	KW1-S21_141_cg610_1	merA	MerA	Proteobacteria	0.65511743
KW1-S11_145	KW1-S11_145_cg3_7	merA	MerA	Proteobacteria	0.172071763
KW1-S11_145	KW1-S11_145_cg3_8	merA	MerA	Proteobacteria	0.172071763
KW1-S11_145	KW1-S11_145_cg137_5	merA	MerA	Proteobacteria	0.172071763
KW1-S15_215	KW1-S15_215_cg66_2	merA	MerA	Chloroflexota	0.125078511
KW1-S21_138	KW1-S21_138_cg387_2	merA	MerA	Proteobacteria	0.538949973
KW1-S11_81	KW1-S11_81_cg92_25	merA	MerA	Proteobacteria	0.521556793
A5-S03_68	A5-S03_68_cg91_4	merA	MerA	Proteobacteria	4.440532729
A5-S03_68	A5-S03_68_cg190_2	merA	MerA	Proteobacteria	4.440532729
KW1-S11_176	KW1-S11_176_cg42_16	merA	MerA	Proteobacteria	0.49031732
KW1-S11_176	KW1-S11_176_cg298_12	merA	MerA	Proteobacteria	0.49031732
KW1-S15_72	KW1-S15_72_cg318_25	merA	MerA	Proteobacteria	0.309811747
A5-S03_4	A5-S03_4_cg214_5	merA	MerA	Desulfobacterota_D	0.41339651
KW1-S21_271	KW1-S21_271_cg214_2	merA	MerA	Desulfobacterota_D	0.400053411
KW1-S05_148	KW1-S05_148_cg146_6	merA	MerA	Desulfobacterota_D	0.425532171
KW1-S08_186	KW1-S08_186_cg66_7	merA	MerA	Proteobacteria	0.599157071
KW1-S08_186	KW1-S08_186_cg185_6	merA	MerA	Proteobacteria	0.599157071
KW1-S15_98	KW1-S15_98_cg172_3	merA	MerA	Proteobacteria	0.307551094
KW1-S15_98	KW1-S15_98_cg376_2	merA	MerA	Proteobacteria	0.307551094
KW1-S15_98	KW1-S15_98_cg522_1	merA	MerA	Proteobacteria	0.307551094
KW1-S21_197	KW1-S21_197_cg153_3	merA	MerA	Chloroflexota	0.363851073
KW1-S08_155	KW1-S08_155_cg385_3	merA	MerA	Proteobacteria	6.149914314
KW1-S08_155	KW1-S08_155_cg413_3	merA	MerA	Proteobacteria	6.149914314
KW1-S15_266	KW1-S15_266_cg238_1	merA	MerA	Desulfobacterota_D	0.43531638
KW1-S08_233	KW1-S08_233_cg245_14	merA	MerA	Chloroflexota	0.104121405
KW1-S11_146	KW1-S11_146_cg219_4	merA	MerA	Proteobacteria	2.729152986
KW1-S11_99	KW1-S11_99_cg371_5	merA	MerA	Proteobacteria	0.144489618
A5-S04_33	A5-S04_33_cg391_3	merA	MerA	Proteobacteria	0.31651019
A5-S03_163	A5-S03_163_cg166_2	merA	MerA	Proteobacteria	0.58112905
A5-S03_100	A5-S03_100_cg94_12	merA	MerA	Proteobacteria	0.5208484
A5-S03_100	A5-S03_100_cg107_13	merA	MerA	Proteobacteria	0.5208484
A5-S04_79	A5-S04_79_cg528_3	merA	MerA	Proteobacteria	0.318607914
KW1-S05_85	KW1-S05_85_cg144_2	merA	MerA	Proteobacteria	0.349193537
KW1-S05_85	KW1-S05_85_cg162_2	merA	MerA	Proteobacteria	0.349193537
A5-S04_22	A5-S04_22_cg206_3	merA	MerA	Desulfobacterota_D	0.40288394
KW1-S08_30	KW1-S08_30_cg406_1	merA	MerA	Chloroflexota	0.318359236
A5-S03_156	A5-S03_156_cg251_4	merA	MerA	Proteobacteria	0.294276124
A5-S03_156	A5-S03_156_cg319_2	merA	MerA	Proteobacteria	0.294276124
KW1-S08_198	KW1-S08_198_cg156_11	merA	MerA	Proteobacteria	0.388910899
KW1-S05_108	KW1-S05_108_cg172_1	merA	MerA	Chloroflexota	0.277928309
KW1-S21_115	KW1-S21_115_cg46_4	merA	MerA	Proteobacteria	0.395452669
KW1-S21_115	KW1-S21_115_cg305_6	merA	MerA	Proteobacteria	0.395452669
KW1-S21_115	KW1-S21_115_cg349_2	merA	MerA	Proteobacteria	0.395452669
KW1-S11_18	KW1-S11_18_cg60_8	merA	MerA	Proteobacteria	4.191198671
KW1-S05_112	KW1-S05_112_cg208_2	merA	MerA	Chloroflexota	0.310899793
A5-S04_155	A5-S04_155_cg130_12	merA	MerA	Proteobacteria	0.488820379
A5-S04_155	A5-S04_155_cg136_11	merA	MerA	Proteobacteria	0.488820379
KW1-S08_12	KW1-S08_12_cg38_10	merA	MerA	Proteobacteria	0.44676975
KW1-S08_12	KW1-S08_12_cg65_9	merA	MerA	Proteobacteria	0.44676975
KW1-S08_12	KW1-S08_12_cg263_2	merA	MerA	Proteobacteria	0.44676975
KW1-S21_168	KW1-S21_168_cg143_3	merA	MerA	Tectomicrobia	0.197764756
KW1-S08_17	KW1-S08_17_cg124_6	merA	MerA	Proteobacteria	0.159164767
KW1-S15_293	KW1-S15_293_cg87_17	merA	MerA	Proteobacteria	2.563677914
KW1-S15_218	KW1-S15_218_cg317_7	merA	MerA	Nitrospirota	0.254122957
KW1-S21_189	KW1-S21_189_cg18_2	merA	MerA	Proteobacteria	0.150738168
KW1-S15_137	KW1-S15_137_cg699_14	merA	MerA	Proteobacteria	0.217595933
KW1-S21_168	KW1-S21_168_cg179_7	merA	MerA	Tectomicrobia	0.197764756
KW1-S08_46	KW1-S08_46_cg122_1	merA	MerA	Proteobacteria	0.135284126
KW1-S15_293	KW1-S15_293_cg98_2	merA	MerA	Proteobacteria	2.563677914
KW1-S08_174	KW1-S08_174_cg291_3	merA	MerA	Acidobacteriota	0.092089279
KW1-S21_260	KW1-S21_260_cg264_3	merA	MerA	Proteobacteria	0.243632343
A5-S03_33	A5-S03_33_cg112_1	merA	MerA	Proteobacteria	0.21222155
KW1-S08_242	KW1-S08_242_cg396_1	merA	MerA	Bacteroidota	0.151103031
KW1-S15_114	KW1-S15_114_cg79_17	merA	MerA	Planctomycetota	0.151523991
KW1-S15_234	KW1-S15_234_cg18_3	merA	MerA	Proteobacteria	0.228959717
KW1-S21_52	KW1-S21_52_cg135_4	merA	MerA	Bacteroidota	0.154834449
KW1-S11_89	KW1-S11_89_cg4_5	merA	MerA	Acidobacteriota	0.093538324
KW1-S15_183	KW1-S15_183_cg274_3	merA	MerA	Acidobacteriota	0.102070713
KW1-S08_251	KW1-S08_251_cg268_2	merA	MerA	Acidobacteriota	0.218893764
KW1-S15_75	KW1-S15_75_cg136_3	merA	MerA	Proteobacteria	0.266347046
KW1-S11_146	KW1-S11_146_cg118_25	merA	MerA	Proteobacteria	2.729152986
KW1-S05_77	KW1-S05_77_cg33_4	merA	MerA	Proteobacteria	0.200084434
KW1-S11_99	KW1-S11_99_cg351_6	merA	MerA	Proteobacteria	0.144489618
KW1-S15_115	KW1-S15_115_cg84_8	merA	MerA	Krumholzibacteriota	0.188126221
KW1-S15_279	KW1-S15_279_cg162_9	merA	MerA	Acidobacteriota	0.258526741
A5-S04_70	A5-S04_70_cg217_4	merA	MerA	Bacteroidota	0.148820884
KW1-S08_62	KW1-S08_62_cg325_3	merA	MerA	Proteobacteria	0.217866324
KW1-S11_156	KW1-S11_156_cg309_1	merA	MerA	Acidobacteriota	0.230362164
KW1-S05_53	KW1-S05_53_cg211_6	merA	MerA	Proteobacteria	0.162283196
KW1-S08_17	KW1-S08_17_cg409_5	merA	MerA	Proteobacteria	0.159164767
KW1-S08_227	KW1-S08_227_cg612_4	merA	MerA	Planctomycetota	0.436714834
A5-S04_105	A5-S04_105_cg143_4	merA	MerA	Proteobacteria	0.196605762
KW1-S08_242	KW1-S08_242_cg557_4	merA	MerA	Bacteroidota	0.151103031
KW1-S21_52	KW1-S21_52_cg418_1	merA	MerA	Bacteroidota	0.154834449
KW1-S08_208	KW1-S08_208_cg70_1	merA	MerA	Thermoproteota	0.213035727
KW1-S15_306	KW1-S15_306_cg182_4	merA	MerA	KSB1	0.271841916
KW1-S08_133	KW1-S08_133_cg223_48	merA	MerA	Bacteroidota	0.370033516
A5-S03_47	A5-S03_47_cg68_5	merA	MerA	Proteobacteria	1.046038871
A5-S04_220	A5-S04_220_cg57_37	merA	MerA	Proteobacteria	0.247000614
KW1-S08_128	KW1-S08_128_cg120_1	merA	MerA	Proteobacteria	0.997859153
KW1-S11_125	KW1-S11_125_cg92_7	merA	MerA	Proteobacteria	0.278560031
A5-S04_200	A5-S04_200_cg158_8	merA	MerA	Proteobacteria	0.945031543
KW1-S15_75	KW1-S15_75_cg194_16	merA	MerA	Proteobacteria	0.266347046
KW1-S21_82	KW1-S21_82_cg73_16	merA	MerA	Proteobacteria	0.247573133
KW1-S05_53	KW1-S05_53_cg173_3	merA	MerA	Proteobacteria	0.162283196
KW1-S15_188	KW1-S15_188_cg109_9	merA	MerA	Tectomicrobia	0.83604275
KW1-S15_218	KW1-S15_218_cg331_3	merA	MerA	Nitrospirota	0.254122957
KW1-S15_218	KW1-S15_218_cg368_45	merA	MerA	Nitrospirota	0.254122957
A5-S03_121	A5-S03_121_cg218_2	merA	MerA	Planctomycetota	0.255972063
KW1-S08_122	KW1-S08_122_cg130_3	merA	MerA	Nitrospirota	1.462568571
KW1-S08_122	KW1-S08_122_cg167_1	merA	MerA	Nitrospirota	1.462568571
KW1-S08_268	KW1-S08_268_cg72_8	merA	MerA	Tectomicrobia	0.926897809
KW1-S21_197	KW1-S21_197_cg72_2	merA	MerA	Chloroflexota	0.363851073
KW1-S08_192	KW1-S08_192_cg149_11	merA	MerA	Desulfobacterota_B	0.271533373
KW1-S11_163	KW1-S11_163_cg179_2	merA	MerA	Planctomycetota	0.306985803
KW1-S05_126	KW1-S05_126_cg395_2	merA	MerA	Planctomycetota	0.311407144
KW1-S15_117	KW1-S15_117_cg305_5	merA	MerA	SAR324	0.078088514
KW1-S05_112	KW1-S05_112_cg260_2	merA	MerA	Chloroflexota	0.310899793
A5-S04_95	A5-S04_95_cg70_5	merA	MerA	Chloroflexota	0.248934494
A5-S04_112	A5-S04_112_cg163_3	merA	MerA	Gemmatimonadota	0.186611123
KW1-S21_123	KW1-S21_123_cg43_34	merA	MerA	Gemmatimonadota	0.183671597
KW1-S21_6	KW1-S21_6_cg411_4	merA	MerA	Desulfobacterota_B	0.807535986
A5-S04_220	A5-S04_220_cg31_80	merA	MerA	Proteobacteria	0.247000614
KW1-S21_238	KW1-S21_238_cg118_13	merA	MerA	Proteobacteria	0.48662174
KW1-S11_81	KW1-S11_81_cg61_9	merA	MerA	Proteobacteria	0.521556793
KW1-S05_110	KW1-S05_110_cg167_17	merA	MerA	Proteobacteria	0.213011789
KW1-S11_125	KW1-S11_125_cg44_11	merA	MerA	Proteobacteria	0.278560031
KW1-S08_46	KW1-S08_46_cg66_4	merA	MerA	Proteobacteria	0.135284126
KW1-S15_75	KW1-S15_75_cg66_49	merA	MerA	Proteobacteria	0.266347046
KW1-S15_16	KW1-S15_16_cg129_11	merA	MerA	Proteobacteria	0.483535993
KW1-S15_149	KW1-S15_149_cg912_2	merA	MerA	Proteobacteria	0.160014541
KW1-S05_12	KW1-S05_12_cg165_25	merA	MerA	Proteobacteria	0.508929817
KW1-S21_82	KW1-S21_82_cg145_69	merA	MerA	Proteobacteria	0.247573133
